manufacturer,type,fuel,transmission,drive,paint_color,odometer_mean,odometer_std,odometer_median,odometer_count,year_mean,year_std,year_median,year_count,price_mean,price_std,price_median,price_count,odometer_cv,year_cv,price_cv
mini,SUV,gas,automatic,fwd,grey,73723.0,39989.716903224005,73723.0,2,2015.5,2.1213203435596424,2015.5,2,15500.0,6363.961030678927,15500.0,2,0.5424320348225656,0.0010525032714262675,0.41057813101154367
mini,SUV,gas,automatic,fwd,red,48379.0,0.0,48379.0,2,2014.0,0.0,2014.0,2,13999.0,0.0,13999.0,2,0.0,0.0,0.0
mini,SUV,gas,automatic,fwd,white,89058.25,40205.802702056164,77116.5,4,2014.25,0.5000000000000189,2014.0,4,11910.0,1534.0740964286351,11947.5,4,0.4514551173199132,0.0002482313516197189,0.12880554965815577
mini,SUV,gas,manual,4wd,blue,90427.0,20156.611846019932,98765.0,10,1998.5,7.382411530116695,1995.0,10,7746.0,2660.932167493189,6495.0,10,0.22290479443108732,0.0036939762472437804,0.3435233885222294
mini,SUV,gas,manual,4wd,silver,106000.0,,106000.0,1,2017.0,,2017.0,1,15000.0,,15000.0,1,0.0,0.0,0.0
mini,SUV,gas,manual,fwd,black,45353.0,0.0,45353.0,28,2014.0,0.0,2014.0,28,12998.0,0.0,12998.0,28,0.0,0.0,0.0
mini,SUV,gas,manual,fwd,brown,100010.0,,100010.0,1,2012.0,,2012.0,1,9750.0,,9750.0,1,0.0,0.0,0.0
mini,SUV,hybrid,automatic,4wd,grey,17622.0,,17622.0,1,2018.0,,2018.0,1,29000.0,,29000.0,1,0.0,0.0,0.0
mini,convertible,diesel,automatic,fwd,black,72800.0,0.0,72800.0,6,2013.0,0.0,2013.0,6,15590.0,0.0,15590.0,6,0.0,0.0,0.0
mini,convertible,gas,automatic,fwd,black,34609.666666666664,16999.866783791767,36593.5,6,2015.0,1.6733200530681749,2014.5,6,18541.166666666668,4247.857032277177,17487.5,6,0.49118839968963685,0.0008304317881231637,0.2291040854464665
mini,convertible,gas,automatic,fwd,blue,75589.33333333333,25047.45278599536,80300.0,6,2009.0,2.8982753492378994,2008.0,6,8142.5,3271.8859240505317,6950.0,6,0.3313622660956841,0.0014426457686599798,0.4018281761191933
mini,convertible,gas,automatic,fwd,brown,67273.5,46862.087709576066,67273.5,2,2012.0,1.4142135623730951,2012.0,2,9717.0,3135.311467781152,9717.0,2,0.6965905997097827,0.000702889444519431,0.32266249539787506
mini,convertible,gas,automatic,fwd,green,51840.125,36988.90450020114,57000.0,8,2013.625,3.9977672339873895,2013.0,8,17226.0,10578.680690088777,15747.5,8,0.7135188138570487,0.001985358363144771,0.6141112672755589
mini,convertible,gas,automatic,fwd,grey,29573.25,24257.121310040067,24750.5,4,2016.25,2.7537852736430612,2016.5,4,20236.75,5717.2291292781565,19000.0,4,0.8202386044834459,0.0013657955479940787,0.28251715958729323
mini,convertible,gas,automatic,fwd,red,61851.71428571428,23255.06685802964,72641.0,7,2012.0,3.0,2012.0,7,11127.857142857143,4586.131137410247,8600.0,7,0.37598095908233864,0.0014910536779324055,0.4121306625826013
mini,convertible,gas,automatic,fwd,silver,43598.0,17539.076600551125,43598.0,2,2011.5,7.7781745930520225,2011.5,2,12028.0,16918.236846669337,12028.0,2,0.4022908528040535,0.0038668528923947415,1.4065710713892032
mini,convertible,gas,automatic,fwd,white,66352.25,30628.20269375923,55341.0,4,2013.25,3.8622100754188224,2014.0,4,13146.25,6252.744750640847,14720.0,4,0.46160006169736867,0.0019183956664193828,0.4756295331855736
mini,convertible,gas,automatic,fwd,yellow,87387.0,,87387.0,1,2010.0,,2010.0,1,10495.0,,10495.0,1,0.0,0.0,0.0
mini,convertible,gas,automatic,rwd,white,4500.0,,4500.0,1,2018.0,,2018.0,1,19999.0,,19999.0,1,0.0,0.0,0.0
mini,convertible,gas,manual,4wd,grey,124000.0,,124000.0,1,2006.0,,2006.0,1,5495.0,,5495.0,1,0.0,0.0,0.0
mini,convertible,gas,manual,fwd,black,56889.5,80453.90245662419,56889.5,2,2009.5,0.7071067811865476,2009.5,2,5300.0,707.1067811865476,5300.0,2,1.414213562373095,0.0003518819513244825,0.13341637380878255
mini,convertible,gas,manual,fwd,blue,106779.14285714286,34332.86623353086,115090.0,7,2006.7142857142858,1.9760470401187156,2006.0,7,6519.571428571428,2411.579486363163,5999.0,7,0.3215315773742813,0.0009847176821265046,0.36989846844757857
mini,convertible,gas,manual,fwd,grey,59931.0,,59931.0,1,2014.0,,2014.0,1,13300.0,,13300.0,1,0.0,0.0,0.0
mini,convertible,gas,manual,fwd,red,41666.0,39398.56886233306,32570.5,6,2011.1666666666667,4.833908011812674,2012.0,6,11879.5,9958.603953366155,11275.0,6,0.9455807819885051,0.0024035342728827413,0.8383016080951349
mini,convertible,gas,manual,fwd,silver,74002.66666666667,42432.93538436073,49504.0,3,2009.0,1.7320508075688772,2010.0,3,8098.0,1557.1136760044208,8997.0,3,0.5733973827658562,0.000862145747918804,0.19228373376196847
mini,convertible,gas,manual,fwd,white,121500.0,44547.72721475249,121500.0,2,2005.5,0.7071067811865476,2005.5,2,2267.0,1460.8826099314072,2267.0,2,0.36664796061524685,0.00035258378518401775,0.6444122672833732
mini,convertible,gas,manual,rwd,white,80000.0,,80000.0,1,2013.0,,2013.0,1,2800.0,,2800.0,1,0.0,0.0,0.0
mini,convertible,other,other,fwd,blue,23299.8,11612.348220751908,28493.0,5,2014.2,2.683281572999751,2013.0,5,22110.0,6976.532089799344,18990.0,5,0.4983883218204409,0.0013321822922250774,0.31553740795112367
mini,coupe,gas,automatic,4wd,blue,55250.0,,55250.0,1,2014.0,,2014.0,1,12250.0,,12250.0,1,0.0,0.0,0.0
mini,coupe,gas,automatic,4wd,red,91400.0,,91400.0,1,2009.0,,2009.0,1,4000.0,,4000.0,1,0.0,0.0,0.0
mini,coupe,gas,automatic,fwd,black,49841.2,39918.56582482781,43728.0,10,2012.6,3.6270588023294494,2013.0,10,11407.1,7912.307437713026,8500.0,10,0.8009150226083604,0.0018021756942906933,0.6936300582718681
mini,coupe,gas,automatic,fwd,blue,76274.90909090909,38742.653249983865,83177.5,22,2010.090909090909,8.980980384012048,2011.0,22,9604.181818181818,5236.557162654573,7947.5,22,0.5079344401945862,0.004467947366656078,0.5452371958162193
mini,coupe,gas,automatic,fwd,brown,81916.0,19069.981739780338,75036.0,10,2011.5,1.9578900207450969,2012.0,10,9395.3,3995.1749245530887,10440.5,10,0.2327992301843393,0.0009733482578896828,0.4252312246073131
mini,coupe,gas,automatic,fwd,green,109122.33333333333,40924.70581853134,96225.0,3,2012.0,1.0,2012.0,3,7883.333333333333,2703.8552722609497,9000.0,3,0.37503510572413845,0.0004970178926441351,0.3429837554665053
mini,coupe,gas,automatic,fwd,grey,87528.33333333333,36612.88411839017,76411.0,6,2012.8333333333333,3.1885210782848254,2013.5,6,10842.0,4928.428349890054,11747.5,6,0.4182975126346536,0.0015840959236324379,0.45456819312765673
mini,coupe,gas,automatic,fwd,orange,51374.333333333336,34448.95210404327,46000.0,6,2015.3333333333333,3.20416395751944,2015.0,6,16530.166666666668,7949.401270955358,15000.0,6,0.6705479150557009,0.001589892800621621,0.4809026691173929
mini,coupe,gas,automatic,fwd,red,88421.25,83580.66115436034,96987.5,16,2011.4375,4.226405091800827,2010.5,16,10481.4375,5700.134500971592,7900.0,16,0.9452553673959635,0.0021011863862540232,0.5438313686430504
mini,coupe,gas,automatic,fwd,silver,112805.14285714286,28766.082179852405,118091.0,14,2009.4285714285713,2.9013070188421164,2010.0,14,7126.0,3219.9105577639884,6995.0,14,0.25500683258991086,0.0014438468030637578,0.4518538531804643
mini,coupe,gas,automatic,fwd,white,86545.48148148147,31555.866957082722,89000.0,27,2012.4814814814815,3.1054588459476946,2013.0,27,8141.7037037037035,5811.4271570019355,7995.0,27,0.3646159963167444,0.0015430993400553537,0.7137851447920276
mini,coupe,gas,automatic,fwd,yellow,183000.0,,183000.0,1,2005.0,,2005.0,1,2600.0,,2600.0,1,0.0,0.0,0.0
mini,coupe,gas,automatic,rwd,green,93600.0,,93600.0,1,2008.0,,2008.0,1,5400.0,,5400.0,1,0.0,0.0,0.0
mini,coupe,gas,automatic,rwd,grey,127191.0,,127191.0,1,2008.0,,2008.0,1,5900.0,,5900.0,1,0.0,0.0,0.0
mini,coupe,gas,automatic,rwd,red,48524.0,,48524.0,1,1993.0,,1993.0,1,1.0,,1.0,1,0.0,0.0,0.0
mini,coupe,gas,manual,4wd,white,66000.0,,66000.0,1,2015.0,,2015.0,1,19875.0,,19875.0,1,0.0,0.0,0.0
mini,coupe,gas,manual,fwd,black,108548.8,37089.915417805954,99000.0,5,2010.0,1.9999999999999964,2011.0,5,7077.4,3091.2032932177076,6900.0,5,0.34168885715738867,0.0009950248756218888,0.4367710307765151
mini,coupe,gas,manual,fwd,blue,122213.875,23649.060412272906,119500.0,16,2008.6875,2.4418230894149247,2008.5,16,5573.4375,1676.111411123974,5850.0,16,0.19350552801204368,0.0012156311469130588,0.30073207264349405
mini,coupe,gas,manual,fwd,brown,50205.5,70999.88479216005,50205.5,2,2011.0,0.0,2011.0,2,7472.5,675.2869760331529,7472.5,2,1.4141853938743774,0.0,0.09036961873979965
mini,coupe,gas,manual,fwd,custom,133750.0,7424.621202458749,133750.0,2,2006.0,4.242640687119285,2006.0,2,3625.0,2368.807716974934,3625.0,2,0.05551118656043925,0.002114975417307719,0.6534641977861887
mini,coupe,gas,manual,fwd,green,97055.27272727272,40714.58122857439,110003.0,11,2005.8181818181818,12.82043822822127,2010.0,11,4717.636363636364,7138.578321664998,1000.0,11,0.41949891113060067,0.0063916252950704305,1.5131684113445671
mini,coupe,gas,manual,fwd,grey,116026.5,54669.82172747855,111271.0,8,2009.5,2.9277002188455747,2010.0,8,6517.5,2565.4322943985203,6450.0,8,0.47118392546080895,0.001456929693379236,0.39362213953180214
mini,coupe,gas,manual,fwd,red,99590.125,36083.862392811185,97776.5,16,2009.4375,3.632606961031332,2009.0,16,8403.625,5219.378645969268,7725.0,16,0.3623236981860519,0.0018077730514292343,0.6210865722791377
mini,coupe,gas,manual,fwd,silver,97740.4,52712.378098507375,89000.0,5,2010.4,3.5071355833500624,2010.0,5,6500.0,4626.553793051584,7800.0,5,0.5393100304327318,0.0017444964103412565,0.7117775066233206
mini,coupe,gas,manual,fwd,white,84135.0,40826.856413045425,86500.0,8,2010.375,3.420004177106875,2011.0,8,8649.25,3657.8842733392835,7249.5,8,0.48525413220473557,0.0017011772316641795,0.42291346340310243
mini,coupe,gas,manual,fwd,yellow,64670.0,69997.76210708453,55000.0,3,1992.3333333333333,27.153882472555082,2007.0,3,14966.666666666666,10858.330135584078,12000.0,3,1.0823838272318622,0.0136291864510064,0.7255008999276666
mini,coupe,gas,manual,rwd,black,85704.0,,85704.0,1,2010.0,,2010.0,1,2299.0,,2299.0,1,0.0,0.0,0.0
mini,coupe,gas,manual,rwd,custom,30000.0,,30000.0,1,1961.0,,1961.0,1,22500.0,,22500.0,1,0.0,0.0,0.0
mini,coupe,gas,manual,rwd,orange,93000.0,,93000.0,1,2016.0,,2016.0,1,12995.0,,12995.0,1,0.0,0.0,0.0
mini,coupe,gas,manual,rwd,white,146000.0,,146000.0,1,2012.0,,2012.0,1,6000.0,,6000.0,1,0.0,0.0,0.0
mini,coupe,gas,other,fwd,black,23752.333333333332,8947.17418331993,23123.0,6,2014.6666666666667,3.6696957185394523,2015.0,6,18379.0,4365.234976493247,20245.0,6,0.3766861157494673,0.00182149026400039,0.2375121049291717
mini,coupe,gas,other,fwd,blue,90666.0,,90666.0,1,2005.0,,2005.0,1,8497.0,,8497.0,1,0.0,0.0,0.0
mini,coupe,gas,other,fwd,brown,85000.0,,85000.0,1,2013.0,,2013.0,1,8500.0,,8500.0,1,0.0,0.0,0.0
mini,coupe,gas,other,fwd,silver,55690.0,0.0,55690.0,4,2014.0,0.0,2014.0,4,12491.0,0.0,12491.0,4,0.0,0.0,0.0
mini,coupe,gas,other,fwd,white,41286.0,0.0,41286.0,3,2012.0,0.0,2012.0,3,15590.0,0.0,15590.0,3,0.0,0.0,0.0
mini,coupe,other,automatic,fwd,green,20910.0,,20910.0,1,2018.0,,2018.0,1,21600.0,,21600.0,1,0.0,0.0,0.0
mini,coupe,other,automatic,fwd,white,92101.0,,92101.0,1,2012.0,,2012.0,1,12990.0,,12990.0,1,0.0,0.0,0.0
mini,coupe,other,other,fwd,black,65494.0,0.0,65494.0,3,2012.0,0.0,2012.0,3,15590.0,0.0,15590.0,3,0.0,0.0,0.0
mini,hatchback,gas,automatic,4wd,black,49963.0,47748.092506402805,49963.0,2,2015.0,5.656854249492381,2015.0,2,15197.0,6649.6321702782925,15197.0,2,0.9556690452215201,0.0028073718359763675,0.43756216162915657
mini,hatchback,gas,automatic,4wd,blue,105438.5,62524.50291285809,105438.5,2,2015.5,2.1213203435596424,2015.5,2,15772.5,8039.096995309858,15772.5,2,0.5929949962571366,0.0010525032714262675,0.5096907272347351
mini,hatchback,gas,automatic,4wd,brown,118406.4,4244.951448485601,116508.0,5,2012.2,0.4472135954999452,2012.0,5,9395.0,223.60679774997885,9495.0,5,0.03585069260179856,0.00022225106624587277,0.02380061711016273
mini,hatchback,gas,automatic,4wd,green,159.0,,159.0,1,2012.0,,2012.0,1,7950.0,,7950.0,1,0.0,0.0,0.0
mini,hatchback,gas,automatic,4wd,grey,107977.0,,107977.0,1,2012.0,,2012.0,1,10500.0,,10500.0,1,0.0,0.0,0.0
mini,hatchback,gas,automatic,4wd,red,73268.33333333333,29297.884279415128,70246.0,9,2013.5555555555557,2.650995620097812,2013.0,9,13185.666666666666,7010.0081668996645,9999.0,9,0.39987103495482534,0.0013165743615980747,0.5316385090047019
mini,hatchback,gas,automatic,4wd,silver,56441.333333333336,44481.883113615295,42500.0,3,2015.6666666666667,3.214550253664351,2017.0,3,20000.0,9539.392014169456,25000.0,3,0.7881082973520935,0.0015947826626414837,0.47696960070847283
mini,hatchback,gas,automatic,4wd,white,57812.4,34356.668760227614,60041.0,5,2013.0,1.8708286933869782,2014.0,5,12225.0,8234.60685157464,11900.0,5,0.5942785416316848,0.000929373419466954,0.6735874725214429
mini,hatchback,gas,automatic,fwd,black,80273.62962962964,35356.29132259659,90851.0,27,2012.148148148148,3.6130501040160827,2010.0,27,10610.74074074074,4544.791656328176,7999.0,27,0.44044714915377764,0.0017956183332431572,0.4283199229322516
mini,hatchback,gas,automatic,fwd,blue,92611.4054054054,120781.17323455015,67455.0,37,2013.4864864864865,3.7978182451801703,2013.0,37,12605.297297297297,6818.808220506576,10900.0,37,1.3041716914437471,0.0018861900840503403,0.5409478300816116
mini,hatchback,gas,automatic,fwd,brown,48582.666666666664,44563.58363432337,44855.0,3,2017.0,4.358898943540674,2019.0,3,19126.666666666668,7483.858185009476,23000.0,3,0.9172733135478367,0.002161080289311192,0.3912787479091744
mini,hatchback,gas,automatic,fwd,custom,77004.5,28690.230188789254,92000.0,8,2012.0,2.7774602993176427,2012.0,8,11178.125,3537.535398611379,10900.0,8,0.37257861798712094,0.0013804474648696037,0.31646947932782815
mini,hatchback,gas,automatic,fwd,green,95418.06666666667,42643.90163479528,108301.0,15,2012.6,4.032014739202055,2013.0,15,10474.2,5528.328825241856,7995.0,15,0.4469164291891118,0.0020033860375643724,0.5278043979723374
mini,hatchback,gas,automatic,fwd,grey,74645.85714285714,47099.67891097012,76340.0,14,2012.357142857143,4.271680318943899,2012.0,14,10885.0,6528.729361592736,8624.5,14,0.6309751232520623,0.0021227247529625732,0.5997913974821071
mini,hatchback,gas,automatic,fwd,orange,57469.5,9149.254641772739,57469.5,2,2015.0,0.0,2015.0,2,5000.0,7071.067811865475,5000.0,2,0.1592019182657364,0.0,1.414213562373095
mini,hatchback,gas,automatic,fwd,red,71571.0,28719.390453141586,71479.5,20,2012.4,3.3779470563923035,2012.5,20,10329.15,4125.777033991358,8250.0,20,0.4012713313093514,0.0016785664164143826,0.3994304501330078
mini,hatchback,gas,automatic,fwd,silver,81621.0625,32232.65470185735,90000.0,16,2011.6875,4.077887525014228,2010.5,16,10337.625,6089.270245001996,8400.0,16,0.394906090592209,0.002027097909100806,0.5890395758215253
mini,hatchback,gas,automatic,fwd,white,91485.69047619047,28584.960130851086,89838.0,42,2011.6904761904761,2.999903211756491,2012.0,42,9282.02380952381,3963.6315172196983,8595.0,42,0.31245279979922586,0.001491234982350459,0.4270223389378531
mini,hatchback,gas,automatic,fwd,yellow,94567.14285714286,45817.65240031609,118129.0,7,2007.0,1.9999999999999951,2007.0,7,5952.714285714285,1621.0449011142694,4800.0,7,0.4844986431442703,0.0009965122072745367,0.27232029345076403
mini,hatchback,gas,automatic,rwd,green,108301.0,,108301.0,1,2012.0,,2012.0,1,9900.0,,9900.0,1,0.0,0.0,0.0
mini,hatchback,gas,automatic,rwd,white,56000.0,,56000.0,1,2012.0,,2012.0,1,12900.0,,12900.0,1,0.0,0.0,0.0
mini,hatchback,gas,manual,4wd,black,68000.0,,68000.0,1,2016.0,,2016.0,1,15999.0,,15999.0,1,0.0,0.0,0.0
mini,hatchback,gas,manual,4wd,blue,78014.0,26850.258695215583,78014.0,2,2013.0,2.8284271247461903,2013.0,2,12400.0,3676.9552621700473,12400.0,2,0.34417231131868103,0.0014050805388704374,0.2965286501750038
mini,hatchback,gas,manual,4wd,brown,44417.333333333336,38362.615986573874,66566.0,3,2013.6666666666667,2.309401076758536,2015.0,3,15166.0,6638.950745411506,18999.0,3,0.8636857079797797,0.0011468636368607197,0.4377522580384746
mini,hatchback,gas,manual,4wd,green,76000.0,,76000.0,1,2014.0,,2014.0,1,10500.0,,10500.0,1,0.0,0.0,0.0
mini,hatchback,gas,manual,4wd,grey,91168.0,19629.28424573856,91168.0,2,2015.5,0.7071067811865476,2015.5,2,12248.5,1769.8882733099285,12248.5,2,0.2153089268793717,0.00035083442380875595,0.14449836905008193
mini,hatchback,gas,manual,4wd,yellow,79000.0,,79000.0,1,2012.0,,2012.0,1,9800.0,,9800.0,1,0.0,0.0,0.0
mini,hatchback,gas,manual,fwd,black,88542.66666666667,37388.16131143654,91345.0,9,2010.2222222222222,4.576510072581988,2011.0,9,8945.666666666666,4466.051975738751,7500.0,9,0.4222615233872544,0.0022766189837076,0.49924193938280187
mini,hatchback,gas,manual,fwd,blue,123086.05882352941,37624.78791048295,133000.0,17,2007.235294117647,3.832907052171796,2008.0,17,6436.588235294118,3103.029589345377,6000.0,17,0.30567871187123025,0.0019095454645523702,0.4820922942266766
mini,hatchback,gas,manual,fwd,custom,97716.0,24812.48332996921,100311.0,3,2010.0,1.7320508075688772,2009.0,3,7128.333333333333,777.862669970306,6888.0,3,0.2539244681522904,0.0008617168196860085,0.10912265653078879
mini,hatchback,gas,manual,fwd,green,64978.8,42314.16864046053,52330.0,10,2011.0,6.306962642808164,2009.0,10,11254.2,6811.088504947078,7900.0,10,0.651199601107754,0.0031362320451557256,0.6052041464472888
mini,hatchback,gas,manual,fwd,grey,84142.83333333333,34355.882714036125,97784.5,12,2010.75,4.474676219876401,2011.5,12,7457.333333333333,5396.850198088331,6700.0,12,0.4083043243615851,0.0022253767101212984,0.7236970585671819
mini,hatchback,gas,manual,fwd,orange,66002.5,53792.14959762561,52800.0,4,2014.25,3.403429642777048,2013.5,4,13421.5,7796.7634524418745,12413.5,4,0.8150016983845402,0.0016896758807382639,0.5809159521992232
mini,hatchback,gas,manual,fwd,purple,106533.33333333333,10796.450033846004,100300.0,3,2005.6666666666667,0.5773502691896586,2006.0,3,6026.666666666667,1668.5422779580188,6990.0,3,0.1013433983152003,0.00028785953258583607,0.27685989125409605
mini,hatchback,gas,manual,fwd,red,67883.6875,27910.065270958552,54126.0,16,2011.5,3.224903099319372,2013.0,16,10423.75,4133.836321546045,8750.0,16,0.411145391460335,0.0016032329601388875,0.39657861341130063
mini,hatchback,gas,manual,fwd,silver,129600.0,64925.34173957038,160000.0,5,2008.2,5.890670590009287,2005.0,5,7230.0,8600.697646121505,2500.0,5,0.5009671430522405,0.0029333087292148625,1.189584736669641
mini,hatchback,gas,manual,fwd,white,84092.2,40099.74818089795,86725.0,15,2010.6666666666667,3.1773004414499404,2010.0,15,8708.8,3582.195141051284,7500.0,15,0.476854549897588,0.0015802223680951295,0.41133050949054795
mini,hatchback,gas,manual,fwd,yellow,116856.0,17353.308819934024,109377.0,5,2007.6,1.1401754250991243,2008.0,5,5917.0,1023.429284318169,5595.0,5,0.14850165006447272,0.0005679295801450111,0.17296421908368584
mini,hatchback,gas,manual,rwd,brown,52985.0,,52985.0,1,2010.0,,2010.0,1,7500.0,,7500.0,1,0.0,0.0,0.0
mini,hatchback,gas,manual,rwd,green,55500.0,,55500.0,1,2006.0,,2006.0,1,11900.0,,11900.0,1,0.0,0.0,0.0
mini,hatchback,gas,manual,rwd,grey,145000.0,,145000.0,1,2004.0,,2004.0,1,4000.0,,4000.0,1,0.0,0.0,0.0
mini,hatchback,gas,other,4wd,red,91830.0,,91830.0,1,2015.0,,2015.0,1,15995.0,,15995.0,1,0.0,0.0,0.0
mini,hatchback,gas,other,fwd,black,37506.84905660377,6175.277758923469,39516.0,53,2013.433962264151,1.1520789563330904,2013.0,53,21050.377358490565,4261.921723581869,24990.0,53,0.16464400274211244,0.0005721960481075586,0.20246296068715575
mini,hatchback,gas,other,fwd,blue,20286.25,7545.958304505355,20891.0,16,2017.9375,0.8539125638299976,2018.0,16,23640.0,2152.208168370337,23590.0,16,0.3719740368232352,0.0004231610561922743,0.09104095466879597
mini,hatchback,gas,other,fwd,brown,21185.0,0.0,21185.0,3,2013.0,0.0,2013.0,3,18990.0,0.0,18990.0,3,0.0,0.0,0.0
mini,hatchback,gas,other,fwd,green,2754.0,832.8265125462806,3094.0,6,2020.0,0.0,2020.0,6,33923.333333333336,163.29931618554554,33990.0,6,0.302406141084343,0.0,0.004813775656447249
mini,hatchback,gas,other,fwd,orange,20877.8,19084.392974365204,12343.0,5,2017.4,3.577708763999641,2019.0,5,23470.0,4740.4641122995545,25590.0,5,0.9140998081390379,0.0017734255794585312,0.20197972357475732
mini,hatchback,gas,other,fwd,red,28482.793103448275,16551.28175092558,33000.0,29,2016.9655172413793,2.7055862662895973,2016.0,29,22707.58620689655,3370.709341595213,23590.0,29,0.5810975661976703,0.0013414142399370567,0.14843979060053025
mini,hatchback,gas,other,fwd,silver,55127.53846153846,21591.679649868925,55091.0,13,2013.6153846153845,2.785033259480079,2013.0,13,15182.692307692309,3841.249045658096,14990.0,13,0.39166776265428704,0.0013831009043527153,0.2530018370794439
mini,hatchback,gas,other,fwd,white,29849.555555555555,19031.17466832802,24454.0,27,2016.5925925925926,2.422002656087922,2017.0,27,20649.185185185186,3350.071331468321,20590.0,27,0.6375697833392353,0.001201037167836723,0.1622374588355108
mini,hatchback,other,automatic,fwd,blue,45217.875,32583.828905225364,32594.0,8,2015.0,4.242640687119288,2018.0,8,17041.25,5273.0833146136765,18691.0,8,0.7205962001802465,0.002105528876982277,0.30943054732567604
mini,hatchback,other,automatic,fwd,red,39211.0,0.0,39211.0,2,2014.0,0.0,2014.0,2,16590.0,0.0,16590.0,2,0.0,0.0,0.0
mini,hatchback,other,other,fwd,black,22387.136363636364,7728.306222803713,24062.0,66,2017.030303030303,0.525348147413388,2017.0,66,26208.18181818182,2021.0362224827666,26990.0,66,0.3452119153281647,0.00026045624928099824,0.07711470549554418
mini,hatchback,other,other,fwd,green,34038.0,,34038.0,1,2011.0,,2011.0,1,14990.0,,14990.0,1,0.0,0.0,0.0
mini,hatchback,other,other,fwd,red,22132.636363636364,6500.627516912221,20181.0,33,2013.2424242424242,0.7917663414125901,2013.0,33,17559.696969696968,304.6358979224712,17590.0,33,0.2937122993441788,0.00039327918579429343,0.01734858514063118
mini,hatchback,other,other,fwd,white,16704.166666666668,1601.5580434897345,17358.0,6,2018.8333333333333,0.4082482904638853,2019.0,6,21756.666666666668,408.2482904638633,21590.0,6,0.09587775765466107,0.00020221990776713545,0.01876428483823487
mini,mini-van,gas,automatic,fwd,black,25445.0,0.0,25445.0,3,2015.0,0.0,2015.0,3,17366.0,0.0,17366.0,3,0.0,0.0,0.0
mini,mini-van,gas,automatic,fwd,green,187250.0,120561.70619230636,187250.0,2,1998.0,2.8284271247461903,1998.0,2,2200.0,989.9494936611666,2200.0,2,0.6438542386772035,0.0014156291915646598,0.44997704257325755
mini,mini-van,gas,manual,fwd,custom,109000.0,,109000.0,1,2010.0,,2010.0,1,6950.0,,6950.0,1,0.0,0.0,0.0
mini,mini-van,gas,manual,fwd,green,105000.0,,105000.0,1,2005.0,,2005.0,1,5400.0,,5400.0,1,0.0,0.0,0.0
mini,offroad,gas,automatic,fwd,blue,200000.0,,200000.0,1,2012.0,,2012.0,1,7000.0,,7000.0,1,0.0,0.0,0.0
mini,other,diesel,other,fwd,blue,20615.0,0.0,20615.0,17,2015.0,0.0,2015.0,17,23990.0,0.0,23990.0,17,0.0,0.0,0.0
mini,other,gas,automatic,4wd,custom,35065.0,,35065.0,1,2018.0,,2018.0,1,26622.0,,26622.0,1,0.0,0.0,0.0
mini,other,gas,automatic,fwd,black,75850.0,,75850.0,1,2014.0,,2014.0,1,9699.0,,9699.0,1,0.0,0.0,0.0
mini,other,gas,automatic,fwd,blue,60789.0,,60789.0,1,2015.0,,2015.0,1,0.0,,0.0,1,0.0,0.0,0.0
mini,other,gas,automatic,fwd,custom,100305.0,14716.306330054427,100305.0,2,2012.0,1.4142135623730951,2012.0,2,7997.0,2825.598697621444,7997.0,2,0.1467155807791678,0.000702889444519431,0.35333233682899134
mini,other,gas,automatic,fwd,green,57000.0,,57000.0,1,2015.0,,2015.0,1,9000.0,,9000.0,1,0.0,0.0,0.0
mini,other,gas,automatic,fwd,red,63067.333333333336,34935.86766252319,64994.0,3,2013.6666666666667,3.055050463303918,2013.0,3,14489.0,8664.300779635942,9995.0,3,0.5539455343366855,0.0015171579854182675,0.5979916336279896
mini,other,gas,automatic,fwd,silver,78867.0,,78867.0,1,2016.0,,2016.0,1,0.0,,0.0,1,0.0,0.0,0.0
mini,other,gas,automatic,fwd,white,115157.0,61798.25050921749,130791.5,4,2013.25,3.304037933599835,2012.0,4,9771.0,6587.597235209006,6747.0,4,0.5366434564048863,0.0016411463720848553,0.6741988778230483
mini,other,gas,manual,4wd,silver,144000.0,,144000.0,1,2013.0,,2013.0,1,8900.0,,8900.0,1,0.0,0.0,0.0
mini,other,gas,manual,fwd,blue,114707.5,73457.7879635645,114707.5,2,2012.5,6.363961030678928,2012.5,2,11747.0,10255.876754329685,11747.0,2,0.6403921972282937,0.0031622166612069206,0.8730634846624402
mini,other,gas,manual,fwd,brown,91947.0,,91947.0,1,2013.0,,2013.0,1,7499.0,,7499.0,1,0.0,0.0,0.0
mini,other,gas,manual,fwd,green,74702.0,,74702.0,1,2012.0,,2012.0,1,10995.0,,10995.0,1,0.0,0.0,0.0
mini,other,gas,manual,fwd,grey,137823.0,,137823.0,1,2016.0,,2016.0,1,6995.0,,6995.0,1,0.0,0.0,0.0
mini,other,gas,manual,fwd,red,83395.11111111111,14636.371770733047,92255.0,9,2015.111111111111,1.4529663145135434,2016.0,9,10154.222222222223,3977.028752026372,11900.0,9,0.17550635253944732,0.0007210353347277178,0.39166256804216465
mini,other,gas,manual,fwd,yellow,1234.0,,1234.0,1,1967.0,,1967.0,1,0.0,,0.0,1,0.0,0.0,0.0
mini,other,gas,other,fwd,blue,9508.0,0.0,9508.0,40,2019.0,0.0,2019.0,40,35990.0,0.0,35990.0,40,0.0,0.0,0.0
mini,other,gas,other,fwd,green,7555.0,0.0,7555.0,5,2015.0,0.0,2015.0,5,21590.0,0.0,21590.0,5,0.0,0.0,0.0
